postcode,locality,state,parcelzone,bspname
3678,WALDARA,VIC,V2,VIC FAR COUNTRY
3678,WANGANDARY,VIC,V2,VIC FAR COUNTRY
3678,WANGARATTA SOUTH,VIC,V2,VIC FAR COUNTRY
3678,WHITLANDS,VIC,V2,VIC FAR COUNTRY
3682,BORALMA,VIC,V2,VIC FAR COUNTRY
3682,LILLIPUT,VIC,V2,VIC FAR COUNTRY
3682,NORONG,VIC,V2,VIC FAR COUNTRY
3682,SPRINGHURST,VIC,V2,VIC FAR COUNTRY
3683,CHILTERN,VIC,V2,VIC FAR COUNTRY
3683,CHILTERN VALLEY,VIC,V2,VIC FAR COUNTRY
3683,CORNISHTOWN,VIC,V2,VIC FAR COUNTRY
3685,BOORHAMAN NORTH,VIC,V2,VIC FAR COUNTRY
3685,BRIMIN,VIC,V2,VIC FAR COUNTRY
3685,BROWNS PLAINS,VIC,V2,VIC FAR COUNTRY
3685,CARLYLE,VIC,V2,VIC FAR COUNTRY
3685,GOORAMADDA,VIC,V2,VIC FAR COUNTRY
3685,RUTHERGLEN,VIC,V2,VIC FAR COUNTRY
3687,WAHGUNYAH,VIC,V2,VIC FAR COUNTRY
3688,BARNAWARTHA,VIC,V2,VIC FAR COUNTRY
3688,INDIGO VALLEY,VIC,V2,VIC FAR COUNTRY
3689,WODONGA,VIC,V2,VIC FAR COUNTRY
3690,WEST WODONGA,VIC,V2,VIC FAR COUNTRY
3690,WODONGA,VIC,V2,VIC FAR COUNTRY
3690,WODONGA PLAZA,VIC,V2,VIC FAR COUNTRY
3691,LAKE HUME VILLAGE,NSW,V2,VIC FAR COUNTRY
3691,ALLANS FLAT,VIC,V2,VIC FAR COUNTRY
3691,BANDIANA,VIC,V2,VIC FAR COUNTRY
3691,BARANDUDA,VIC,V2,VIC FAR COUNTRY
3691,BARNAWARTHA NORTH,VIC,V2,VIC FAR COUNTRY
3691,BELLBRIDGE,VIC,V2,VIC FAR COUNTRY
3691,BERRINGAMA,VIC,V2,VIC FAR COUNTRY
3691,BETHANGA,VIC,V2,VIC FAR COUNTRY
3691,BONEGILLA,VIC,V2,VIC FAR COUNTRY
3691,BUNGIL,VIC,V2,VIC FAR COUNTRY
3691,CASTLE CREEK,VIC,V2,VIC FAR COUNTRY
3691,CORAL BANK,VIC,V2,VIC FAR COUNTRY
3691,DEDERANG,VIC,V2,VIC FAR COUNTRY
3691,EBDEN,VIC,V2,VIC FAR COUNTRY
3691,GATEWAY ISLAND,VIC,V2,VIC FAR COUNTRY
3691,GLEN CREEK,VIC,V2,VIC FAR COUNTRY
3691,GUNDOWRING,VIC,V2,VIC FAR COUNTRY
3691,HUON CREEK,VIC,V2,VIC FAR COUNTRY
3691,KANCOONA,VIC,V2,VIC FAR COUNTRY
3691,KERGUNYAH,VIC,V2,VIC FAR COUNTRY
3691,KERGUNYAH SOUTH,VIC,V2,VIC FAR COUNTRY
3691,KIEWA,VIC,V2,VIC FAR COUNTRY
3691,KILLARA,VIC,V2,VIC FAR COUNTRY
3691,LENEVA,VIC,V2,VIC FAR COUNTRY
3691,LUCYVALE,VIC,V2,VIC FAR COUNTRY
3691,MONGANS BRIDGE,VIC,V2,VIC FAR COUNTRY
3691,OSBORNES FLAT,VIC,V2,VIC FAR COUNTRY
3691,RUNNING CREEK,VIC,V2,VIC FAR COUNTRY
3691,STAGHORN FLAT,VIC,V2,VIC FAR COUNTRY
3691,TALGARNO,VIC,V2,VIC FAR COUNTRY
3691,TANGAMBALANGA,VIC,V2,VIC FAR COUNTRY
3691,THOLOGOLONG,VIC,V2,VIC FAR COUNTRY
3691,UPPER GUNDOWRING,VIC,V2,VIC FAR COUNTRY
3694,BANDIANA MILPO,VIC,V2,VIC FAR COUNTRY
3695,CHARLEROI,VIC,V2,VIC FAR COUNTRY
3695,HUON,VIC,V2,VIC FAR COUNTRY
3695,SANDY CREEK,VIC,V2,VIC FAR COUNTRY
3697,TAWONGA,VIC,V2,VIC FAR COUNTRY
3698,TAWONGA SOUTH,VIC,V2,VIC FAR COUNTRY
3699,BOGONG,VIC,V2,VIC FAR COUNTRY
3699,FALLS CREEK,VIC,V2,VIC FAR COUNTRY
3699,MOUNT BEAUTY,VIC,V2,VIC FAR COUNTRY
3699,NELSE,VIC,V2,VIC FAR COUNTRY
3700,BULLIOH,VIC,V2,VIC FAR COUNTRY
3700,GEORGES CREEK,VIC,V2,VIC FAR COUNTRY
3700,JARVIS CREEK,VIC,V2,VIC FAR COUNTRY
3700,TALLANGATTA,VIC,V2,VIC FAR COUNTRY
3700,TALLANGATTA EAST,VIC,V2,VIC FAR COUNTRY
3701,DARTMOUTH,VIC,V2,VIC FAR COUNTRY
3701,ESKDALE,VIC,V2,VIC FAR COUNTRY
3701,GRANYA,VIC,V2,VIC FAR COUNTRY
3701,MITTA MITTA,VIC,V2,VIC FAR COUNTRY
3701,OLD TALLANGATTA,VIC,V2,VIC FAR COUNTRY
3701,SHELLEY,VIC,V2,VIC FAR COUNTRY
3701,TALLANDOON,VIC,V2,VIC FAR COUNTRY
3701,TALLANGATTA SOUTH,VIC,V2,VIC FAR COUNTRY
3701,TALLANGATTA VALLEY,VIC,V2,VIC FAR COUNTRY
3704,KOETONG,VIC,V2,VIC FAR COUNTRY
3705,CUDGEWA,VIC,V2,VIC FAR COUNTRY
3707,BRINGENBRONG,NSW,V2,VIC FAR COUNTRY
3707,BIGGARA,VIC,V2,VIC FAR COUNTRY
3707,COLAC COLAC,VIC,V2,VIC FAR COUNTRY
3707,CORRYONG,VIC,V2,VIC FAR COUNTRY
3707,NARIEL VALLEY,VIC,V2,VIC FAR COUNTRY
3707,THOWGLA VALLEY,VIC,V2,VIC FAR COUNTRY
3707,TOM GROGGIN,VIC,V2,VIC FAR COUNTRY
3707,TOWONG,VIC,V2,VIC FAR COUNTRY
3707,TOWONG UPPER,VIC,V2,VIC FAR COUNTRY
3708,TINTALDRA,VIC,V2,VIC FAR COUNTRY
3709,BURROWYE,VIC,V2,VIC FAR COUNTRY
3709,GUYS FOREST,VIC,V2,VIC FAR COUNTRY
3709,MOUNT ALFRED,VIC,V2,VIC FAR COUNTRY
3709,PINE MOUNTAIN,VIC,V2,VIC FAR COUNTRY
3709,WALWA,VIC,V2,VIC FAR COUNTRY
3711,BUXTON,VIC,V2,VIC FAR COUNTRY
3712,RUBICON,VIC,V2,VIC FAR COUNTRY
3712,THORNTON,VIC,V2,VIC FAR COUNTRY
3713,EILDON,VIC,V2,VIC FAR COUNTRY
3713,LAKE EILDON,VIC,V2,VIC FAR COUNTRY
3713,TAYLOR BAY,VIC,V2,VIC FAR COUNTRY
3714,ACHERON,VIC,V2,VIC FAR COUNTRY
3714,ALEXANDRA,VIC,V2,VIC FAR COUNTRY
3714,CATHKIN,VIC,V2,VIC FAR COUNTRY
3714,DEVILS RIVER,VIC,V2,VIC FAR COUNTRY
3714,FAWCETT,VIC,V2,VIC FAR COUNTRY
3714,KORIELLA,VIC,V2,VIC FAR COUNTRY
3714,MAINTONGOON,VIC,V2,VIC FAR COUNTRY
3714,TAGGERTY,VIC,V2,VIC FAR COUNTRY
3714,WHANREGARWEN,VIC,V2,VIC FAR COUNTRY
3715,ANCONA,VIC,V2,VIC FAR COUNTRY
3715,MERTON,VIC,V2,VIC FAR COUNTRY
3715,WOODFIELD,VIC,V2,VIC FAR COUNTRY
3717,FLOWERDALE,VIC,V2,VIC FAR COUNTRY
3717,GHIN GHIN,VIC,V2,VIC FAR COUNTRY
3717,GLENBURN,VIC,V2,VIC FAR COUNTRY
3717,HOMEWOOD,VIC,V2,VIC FAR COUNTRY
3717,KILLINGWORTH,VIC,V2,VIC FAR COUNTRY
3717,LIMESTONE,VIC,V2,VIC FAR COUNTRY
3717,MURRINDINDI,VIC,V2,VIC FAR COUNTRY
3717,YEA,VIC,V2,VIC FAR COUNTRY
3718,MOLESWORTH,VIC,V2,VIC FAR COUNTRY
3719,GOBUR,VIC,V2,VIC FAR COUNTRY
3719,KANUMBRA,VIC,V2,VIC FAR COUNTRY
3719,TERIP TERIP,VIC,V2,VIC FAR COUNTRY
3719,YARCK,VIC,V2,VIC FAR COUNTRY
3720,BONNIE DOON,VIC,V2,VIC FAR COUNTRY
3722,BARWITE,VIC,V2,VIC FAR COUNTRY
3722,MANSFIELD,VIC,V2,VIC FAR COUNTRY
3722,MIRIMBAH,VIC,V2,VIC FAR COUNTRY
3723,ARCHERTON,VIC,V2,VIC FAR COUNTRY
3723,BARJARG,VIC,V2,VIC FAR COUNTRY
3723,BOOROLITE,VIC,V2,VIC FAR COUNTRY
3723,BRIDGE CREEK,VIC,V2,VIC FAR COUNTRY
3723,DELATITE,VIC,V2,VIC FAR COUNTRY
3723,ENOCHS POINT,VIC,V2,VIC FAR COUNTRY
3723,GAFFNEYS CREEK,VIC,V2,VIC FAR COUNTRY
3723,GOUGHS BAY,VIC,V2,VIC FAR COUNTRY
3723,HOWES CREEK,VIC,V2,VIC FAR COUNTRY
3723,HOWQUA,VIC,V2,VIC FAR COUNTRY
3723,HOWQUA HILLS,VIC,V2,VIC FAR COUNTRY
3723,HOWQUA INLET,VIC,V2,VIC FAR COUNTRY
3723,JAMIESON,VIC,V2,VIC FAR COUNTRY
3723,KEVINGTON,VIC,V2,VIC FAR COUNTRY
3723,KNOCKWOOD,VIC,V2,VIC FAR COUNTRY
3723,MACS COVE,VIC,V2,VIC FAR COUNTRY
3723,MAINDAMPLE,VIC,V2,VIC FAR COUNTRY
3723,MATLOCK,VIC,V2,VIC FAR COUNTRY
3723,MERRIJIG,VIC,V2,VIC FAR COUNTRY
3723,MOUNT BULLER,VIC,V2,VIC FAR COUNTRY
3723,MOUNTAIN BAY,VIC,V2,VIC FAR COUNTRY
3723,PIRIES,VIC,V2,VIC FAR COUNTRY
3723,SAWMILL SETTLEMENT,VIC,V2,VIC FAR COUNTRY
3723,TOLMIE,VIC,V2,VIC FAR COUNTRY
3723,WOODS POINT,VIC,V2,VIC FAR COUNTRY
3724,MANSFIELD,VIC,V2,VIC FAR COUNTRY
3725,BOXWOOD,VIC,V2,VIC FAR COUNTRY
3725,CHESNEY VALE,VIC,V2,VIC FAR COUNTRY
3725,GOORAMBAT,VIC,V2,VIC FAR COUNTRY
3725,MAJOR PLAINS,VIC,V2,VIC FAR COUNTRY
3725,STEWARTON,VIC,V2,VIC FAR COUNTRY
3726,BUNGEET,VIC,V2,VIC FAR COUNTRY
3726,BUNGEET WEST,VIC,V2,VIC FAR COUNTRY
3726,DEVENISH,VIC,V2,VIC FAR COUNTRY
3726,THOONA,VIC,V2,VIC FAR COUNTRY
3727,ALMONDS,VIC,V2,VIC FAR COUNTRY
3727,LAKE ROWAN,VIC,V2,VIC FAR COUNTRY
3727,PELLUEBLA,VIC,V2,VIC FAR COUNTRY
3727,ST JAMES,VIC,V2,VIC FAR COUNTRY
3727,YUNDOOL,VIC,V2,VIC FAR COUNTRY
3728,BOOMAHNOOMOONAH,VIC,V2,VIC FAR COUNTRY
3728,TUNGAMAH,VIC,V2,VIC FAR COUNTRY
3728,WILBY,VIC,V2,VIC FAR COUNTRY
3728,YOUARANG,VIC,V2,VIC FAR COUNTRY
3730,BATHUMI,VIC,V2,VIC FAR COUNTRY
3730,BOOSEY,VIC,V2,VIC FAR COUNTRY
3730,BUNDALONG,VIC,V2,VIC FAR COUNTRY
3730,BUNDALONG SOUTH,VIC,V2,VIC FAR COUNTRY
3730,BURRAMINE,VIC,V2,VIC FAR COUNTRY
3730,BURRAMINE SOUTH,VIC,V2,VIC FAR COUNTRY
3730,ESMOND,VIC,V2,VIC FAR COUNTRY
3730,TELFORD,VIC,V2,VIC FAR COUNTRY
3730,YARRAWONGA,VIC,V2,VIC FAR COUNTRY
3730,YARRAWONGA SOUTH,VIC,V2,VIC FAR COUNTRY
3732,MOYHU,VIC,V2,VIC FAR COUNTRY
3732,MYRRHEE,VIC,V2,VIC FAR COUNTRY
3733,WHITFIELD,VIC,V2,VIC FAR COUNTRY
3735,BOWMANS FOREST,VIC,V2,VIC FAR COUNTRY
3735,WHOROULY,VIC,V2,VIC FAR COUNTRY
3735,WHOROULY EAST,VIC,V2,VIC FAR COUNTRY
3735,WHOROULY SOUTH,VIC,V2,VIC FAR COUNTRY
3736,MYRTLEFORD,VIC,V2,VIC FAR COUNTRY
3737,ABBEYARD,VIC,V2,VIC FAR COUNTRY
3737,BARWIDGEE,VIC,V2,VIC FAR COUNTRY
3737,BUFFALO RIVER,VIC,V2,VIC FAR COUNTRY
3737,DANDONGADALE,VIC,V2,VIC FAR COUNTRY
3737,GAPSTED,VIC,V2,VIC FAR COUNTRY
3737,HAVILAH,VIC,V2,VIC FAR COUNTRY
3737,MERRIANG,VIC,V2,VIC FAR COUNTRY
3737,MERRIANG SOUTH,VIC,V2,VIC FAR COUNTRY
3737,MUDGEGONGA,VIC,V2,VIC FAR COUNTRY
3737,MYRTLEFORD,VIC,V2,VIC FAR COUNTRY
3737,NUG NUG,VIC,V2,VIC FAR COUNTRY
3737,ROSEWHITE,VIC,V2,VIC FAR COUNTRY
3737,SELWYN,VIC,V2,VIC FAR COUNTRY
3737,WONNANGATTA,VIC,V2,VIC FAR COUNTRY
3738,OVENS,VIC,V2,VIC FAR COUNTRY
3739,EUROBIN,VIC,V2,VIC FAR COUNTRY
3740,BUCKLAND,VIC,V2,VIC FAR COUNTRY
3740,MOUNT BUFFALO,VIC,V2,VIC FAR COUNTRY
3740,POREPUNKAH,VIC,V2,VIC FAR COUNTRY
3741,BRIGHT,VIC,V2,VIC FAR COUNTRY
3741,FREEBURGH,VIC,V2,VIC FAR COUNTRY
3741,GERMANTOWN,VIC,V2,VIC FAR COUNTRY
3741,HARRIETVILLE,VIC,V2,VIC FAR COUNTRY
3741,HOTHAM HEIGHTS,VIC,V2,VIC FAR COUNTRY
3741,SMOKO,VIC,V2,VIC FAR COUNTRY
3744,WANDILIGONG,VIC,V2,VIC FAR COUNTRY
3746,ELDORADO,VIC,V2,VIC FAR COUNTRY
3747,BEECHWORTH,VIC,V2,VIC FAR COUNTRY
3747,MURMUNGEE,VIC,V2,VIC FAR COUNTRY
3747,STANLEY,VIC,V2,VIC FAR COUNTRY
3747,WOORAGEE,VIC,V2,VIC FAR COUNTRY
3749,BRUARONG,VIC,V2,VIC FAR COUNTRY
3749,YACKANDANDAH,VIC,V2,VIC FAR COUNTRY
3750,WOLLERT,VIC,V1,RINGWOOD
3751,WOODSTOCK,VIC,V1,PRESTON
3752,SOUTH MORANG,VIC,V1,RINGWOOD
3753,BEVERIDGE,VIC,V1,MELB NORTH WEST
3754,DOREEN,VIC,V1,PRESTON
3754,MERNDA,VIC,V1,PRESTON
3755,YAN YEAN,VIC,V1,PRESTON
3756,CHINTIN,VIC,V1,MELB NORTH WEST
3756,DARRAWEIT GUIM,VIC,V1,MELB NORTH WEST
3756,UPPER PLENTY,VIC,V1,MELB NORTH WEST
3756,WALLAN,VIC,V1,MELB NORTH WEST
3757,EDEN PARK,VIC,V1,PRESTON
3757,HUMEVALE,VIC,V1,PRESTON
3757,KINGLAKE CENTRAL,VIC,V1,PRESTON
3757,KINGLAKE WEST,VIC,V1,PRESTON
3757,PHEASANT CREEK,VIC,V1,PRESTON
3757,WHITTLESEA,VIC,V1,PRESTON
3758,HEATHCOTE JUNCTION,VIC,V1,MELB NORTH WEST
3758,WANDONG,VIC,V1,MELB NORTH WEST
3759,PANTON HILL,VIC,V1,PRESTON
3760,SMITHS GULLY,VIC,V1,PRESTON
3761,ST ANDREWS,VIC,V1,PRESTON
3762,BYLANDS,VIC,V1,MELB NORTH WEST
3763,KINGLAKE,VIC,V1,PRESTON
3764,FORBES,VIC,V1,MELB NORTH WEST
3764,GLENAROUA,VIC,V1,MELB NORTH WEST
3764,HIGH CAMP,VIC,V1,MELB NORTH WEST
3764,KILMORE,VIC,V1,MELB NORTH WEST
3764,KILMORE EAST,VIC,V1,MELB NORTH WEST
3764,MORANDING,VIC,V1,MELB NORTH WEST
3764,TANTARABOO,VIC,V1,MELB NORTH WEST
3764,WILLOWMAVIN,VIC,V1,MELB NORTH WEST
3765,MONTROSE,VIC,V1,RINGWOOD
3766,KALORAMA,VIC,V1,RINGWOOD
3767,MOUNT DANDENONG,VIC,V1,RINGWOOD
3770,COLDSTREAM,VIC,V1,RINGWOOD
3770,GRUYERE,VIC,V1,RINGWOOD
3770,YERING,VIC,V1,RINGWOOD
3775,CHRISTMAS HILLS,VIC,V1,RINGWOOD
3775,DIXONS CREEK,VIC,V1,RINGWOOD
3775,STEELS CREEK,VIC,V1,RINGWOOD
3775,TARRAWARRA,VIC,V1,RINGWOOD
3775,YARRA GLEN,VIC,V1,RINGWOOD
3777,BADGER CREEK,VIC,V1,RINGWOOD
3777,CASTELLA,VIC,V1,RINGWOOD
3777,CHUM CREEK,VIC,V1,RINGWOOD
3777,HEALESVILLE,VIC,V1,RINGWOOD
3777,HEALESVILLE MAIN STREET,VIC,V1,RINGWOOD
3777,MOUNT TOOLEBEWONG,VIC,V1,RINGWOOD
3777,TOOLANGI,VIC,V1,RINGWOOD
3778,FERNSHAW,VIC,V1,RINGWOOD
3778,NARBETHONG,VIC,V1,RINGWOOD
3779,CAMBARVILLE,VIC,V1,RINGWOOD
3779,MARYSVILLE,VIC,V1,RINGWOOD
3781,COCKATOO,VIC,V1,FERNTREE GULLY
3781,MOUNT BURNETT,VIC,V1,FERNTREE GULLY
3781,NANGANA,VIC,V1,FERNTREE GULLY
3782,AVONSLEIGH,VIC,V1,FERNTREE GULLY
3782,CLEMATIS,VIC,V1,FERNTREE GULLY
3782,EMERALD,VIC,V1,FERNTREE GULLY
3782,MACCLESFIELD,VIC,V1,FERNTREE GULLY
3783,GEMBROOK,VIC,V1,FERNTREE GULLY
3785,TREMONT,VIC,V1,FERNTREE GULLY
3786,FERNY CREEK,VIC,V1,FERNTREE GULLY
3787,SASSAFRAS,VIC,V1,FERNTREE GULLY
3787,SASSAFRAS GULLY,VIC,V1,FERNTREE GULLY
3788,OLINDA,VIC,V1,FERNTREE GULLY
3789,SHERBROOKE,VIC,V1,FERNTREE GULLY
3791,KALLISTA,VIC,V1,FERNTREE GULLY
3792,THE PATCH,VIC,V1,FERNTREE GULLY
3793,MONBULK,VIC,V1,FERNTREE GULLY
3795,SILVAN,VIC,V1,RINGWOOD
3796,MOUNT EVELYN,VIC,V1,RINGWOOD
3797,GILDEROY,VIC,V1,RINGWOOD
3797,GLADYSDALE,VIC,V1,RINGWOOD
3797,POWELLTOWN,VIC,V1,RINGWOOD
3797,THREE BRIDGES,VIC,V1,RINGWOOD
3797,YARRA JUNCTION,VIC,V1,RINGWOOD
3799,BIG PATS CREEK,VIC,V1,RINGWOOD
3799,EAST WARBURTON,VIC,V1,RINGWOOD
3799,MCMAHONS CREEK,VIC,V1,RINGWOOD
3799,MILLGROVE,VIC,V1,RINGWOOD
3799,REEFTON,VIC,V1,RINGWOOD
3799,WARBURTON,VIC,V1,RINGWOOD
3799,WESBURN,VIC,V1,RINGWOOD
3800,MONASH UNIVERSITY,VIC,V1,MULGRAVE
3802,ENDEAVOUR HILLS,VIC,V1,DANDENONG
3803,HALLAM,VIC,V1,DANDENONG
3804,NARRE WARREN EAST,VIC,V1,DANDENONG
3804,NARRE WARREN NORTH,VIC,V1,DANDENONG
3805,FOUNTAIN GATE,VIC,V1,DANDENONG
3805,NARRE WARREN,VIC,V1,DANDENONG
3805,NARRE WARREN SOUTH,VIC,V1,DANDENONG
3806,BERWICK,VIC,V1,DANDENONG
3806,HARKAWAY,VIC,V1,DANDENONG
3807,BEACONSFIELD,VIC,V1,DANDENONG
3807,GUYS HILL,VIC,V1,DANDENONG
3808,BEACONSFIELD UPPER,VIC,V1,FRANKSTON
3808,DEWHURST,VIC,V1,FRANKSTON
3809,OFFICER,VIC,V1,DANDENONG
3809,OFFICER SOUTH,VIC,V1,DANDENONG
3810,PAKENHAM,VIC,V1,FRANKSTON
3810,PAKENHAM SOUTH,VIC,V1,FRANKSTON
3810,PAKENHAM UPPER,VIC,V1,FRANKSTON
3810,RYTHDALE,VIC,V1,FRANKSTON
3812,MARYKNOLL,VIC,V2,VIC FAR COUNTRY
3812,NAR NAR GOON,VIC,V2,VIC FAR COUNTRY
3812,NAR NAR GOON NORTH,VIC,V2,VIC FAR COUNTRY
3813,TYNONG,VIC,V2,VIC FAR COUNTRY
3813,TYNONG NORTH,VIC,V2,VIC FAR COUNTRY
3814,CORA LYNN,VIC,V2,VIC FAR COUNTRY
3814,GARFIELD,VIC,V2,VIC FAR COUNTRY
3814,GARFIELD NORTH,VIC,V2,VIC FAR COUNTRY
3814,VERVALE,VIC,V2,VIC FAR COUNTRY
3815,BUNYIP,VIC,V2,VIC FAR COUNTRY
3815,BUNYIP NORTH,VIC,V2,VIC FAR COUNTRY
3815,IONA,VIC,V2,VIC FAR COUNTRY
3815,TONIMBUK,VIC,V2,VIC FAR COUNTRY
3816,LABERTOUCHE,VIC,V2,VIC FAR COUNTRY
3816,LONGWARRY,VIC,V2,VIC FAR COUNTRY
3816,LONGWARRY NORTH,VIC,V2,VIC FAR COUNTRY
3816,MODELLA,VIC,V2,VIC FAR COUNTRY
3818,ATHLONE,VIC,V2,VIC COUNTRY
3818,DROUIN,VIC,V2,VIC COUNTRY
3818,DROUIN EAST,VIC,V2,VIC COUNTRY
3818,DROUIN SOUTH,VIC,V2,VIC COUNTRY
3818,DROUIN WEST,VIC,V2,VIC COUNTRY
3818,HALLORA,VIC,V2,VIC COUNTRY
3818,JINDIVICK,VIC,V2,VIC COUNTRY
3818,RIPPLEBROOK,VIC,V2,VIC COUNTRY
3820,BONA VISTA,VIC,V2,VIC COUNTRY
3820,LILLICO,VIC,V2,VIC COUNTRY
3820,WARRAGUL,VIC,V2,VIC COUNTRY
3821,BRANDY CREEK,VIC,V2,VIC FAR COUNTRY
3821,BRAVINGTON,VIC,V2,VIC FAR COUNTRY
3821,BULN BULN,VIC,V2,VIC FAR COUNTRY
3821,BULN BULN EAST,VIC,V2,VIC FAR COUNTRY
3821,CROSSOVER,VIC,V2,VIC FAR COUNTRY
3821,ELLINBANK,VIC,V2,VIC FAR COUNTRY
3821,FERNDALE,VIC,V2,VIC FAR COUNTRY
3821,LARDNER,VIC,V2,VIC FAR COUNTRY
3821,NILMA,VIC,V2,VIC FAR COUNTRY
3821,NILMA NORTH,VIC,V2,VIC FAR COUNTRY
3821,ROKEBY,VIC,V2,VIC FAR COUNTRY
3821,SEAVIEW,VIC,V2,VIC FAR COUNTRY
3821,SHADY CREEK,VIC,V2,VIC FAR COUNTRY
3821,TETOORA ROAD,VIC,V2,VIC FAR COUNTRY
3821,TORWOOD,VIC,V2,VIC FAR COUNTRY
3821,WARRAGUL SOUTH,VIC,V2,VIC FAR COUNTRY
3821,WARRAGUL WEST,VIC,V2,VIC FAR COUNTRY
3822,CLOVERLEA,VIC,V2,VIC FAR COUNTRY
3822,DARNUM,VIC,V2,VIC FAR COUNTRY
3822,GAINSBOROUGH,VIC,V2,VIC FAR COUNTRY
3823,ALLAMBEE,VIC,V2,VIC FAR COUNTRY
3823,YARRAGON,VIC,V2,VIC FAR COUNTRY
3823,YARRAGON SOUTH,VIC,V2,VIC FAR COUNTRY
3824,CHILDERS,VIC,V2,VIC FAR COUNTRY
3824,NARRACAN,VIC,V2,VIC FAR COUNTRY
3824,THORPDALE SOUTH,VIC,V2,VIC FAR COUNTRY
3824,TRAFALGAR,VIC,V2,VIC FAR COUNTRY
3824,TRAFALGAR EAST,VIC,V2,VIC FAR COUNTRY
3824,TRAFALGAR SOUTH,VIC,V2,VIC FAR COUNTRY
3825,ABERFELDY,VIC,V2,VIC COUNTRY
3825,AMOR,VIC,V2,VIC COUNTRY
3825,BOOLA,VIC,V2,VIC COUNTRY
3825,CARINGAL,VIC,V2,VIC COUNTRY
3825,COALVILLE,VIC,V2,VIC COUNTRY
3825,COOPERS CREEK,VIC,V2,VIC COUNTRY
3825,ERICA,VIC,V2,VIC COUNTRY
3825,FUMINA,VIC,V2,VIC COUNTRY
3825,FUMINA SOUTH,VIC,V2,VIC COUNTRY
3825,HERNES OAK,VIC,V2,VIC COUNTRY
3825,HILL END,VIC,V2,VIC COUNTRY
3825,JACOB CREEK,VIC,V2,VIC COUNTRY
3825,JERICHO,VIC,V2,VIC COUNTRY
3825,MOE,VIC,V2,VIC COUNTRY
3825,MOE SOUTH,VIC,V2,VIC COUNTRY
3825,MOONDARRA,VIC,V2,VIC COUNTRY
3825,NEWBOROUGH,VIC,V2,VIC COUNTRY
3825,RAWSON,VIC,V2,VIC COUNTRY
3825,TANJIL,VIC,V2,VIC COUNTRY
3825,TANJIL SOUTH,VIC,V2,VIC COUNTRY
3825,THALLOO,VIC,V2,VIC COUNTRY
3825,THOMSON,VIC,V2,VIC COUNTRY
3825,TOOMBON,VIC,V2,VIC COUNTRY
3825,WALHALLA,VIC,V2,VIC COUNTRY
3825,WALHALLA EAST,VIC,V2,VIC COUNTRY
3825,WESTBURY,VIC,V2,VIC COUNTRY
3825,WILLOW GROVE,VIC,V2,VIC COUNTRY
3825,YALLOURN,VIC,V2,VIC COUNTRY
3825,YALLOURN NORTH,VIC,V2,VIC COUNTRY
3831,NEERIM,VIC,V2,VIC FAR COUNTRY
3831,NEERIM EAST,VIC,V2,VIC FAR COUNTRY
3831,NEERIM SOUTH,VIC,V2,VIC FAR COUNTRY
3832,NAYOOK,VIC,V2,VIC FAR COUNTRY
3832,NEERIM JUNCTION,VIC,V2,VIC FAR COUNTRY
3832,NEERIM NORTH,VIC,V2,VIC FAR COUNTRY
3833,ADA,VIC,V2,VIC FAR COUNTRY
3833,BAW BAW,VIC,V2,VIC FAR COUNTRY
3833,BAW BAW VILLAGE,VIC,V2,VIC FAR COUNTRY
3833,GENTLE ANNIE,VIC,V2,VIC FAR COUNTRY
3833,ICY CREEK,VIC,V2,VIC FAR COUNTRY
3833,LOCH VALLEY,VIC,V2,VIC FAR COUNTRY
3833,NOOJEE,VIC,V2,VIC FAR COUNTRY
3833,PIEDMONT,VIC,V2,VIC FAR COUNTRY
3833,TANJIL BREN,VIC,V2,VIC FAR COUNTRY
3833,TOORONGO,VIC,V2,VIC FAR COUNTRY
3833,VESPER,VIC,V2,VIC FAR COUNTRY
3835,THORPDALE,VIC,V2,VIC FAR COUNTRY
3840,DRIFFIELD,VIC,V2,VIC COUNTRY
3840,HAZELWOOD,VIC,V2,VIC COUNTRY
3840,HAZELWOOD NORTH,VIC,V2,VIC COUNTRY
3840,HAZELWOOD SOUTH,VIC,V2,VIC COUNTRY
3840,JEERALANG,VIC,V2,VIC COUNTRY
3840,JEERALANG JUNCTION,VIC,V2,VIC COUNTRY
3840,MARYVALE,VIC,V2,VIC COUNTRY
3840,MORWELL,VIC,V2,VIC COUNTRY
3841,GIPPSLAND MC,VIC,V2,VIC COUNTRY
3842,CHURCHILL,VIC,V2,VIC COUNTRY
3844,BLACKWARRY,VIC,V2,VIC COUNTRY
3844,CALLIGNEE,VIC,V2,VIC COUNTRY
3844,CALLIGNEE NORTH,VIC,V2,VIC COUNTRY
3844,CALLIGNEE SOUTH,VIC,V2,VIC COUNTRY
3844,CARRAJUNG,VIC,V2,VIC COUNTRY
3844,CARRAJUNG LOWER,VIC,V2,VIC COUNTRY
3844,CARRAJUNG SOUTH,VIC,V2,VIC COUNTRY
3844,FLYNN,VIC,V2,VIC COUNTRY
3844,FLYNNS CREEK,VIC,V2,VIC COUNTRY
3844,KOORNALLA,VIC,V2,VIC COUNTRY
3844,LOY YANG,VIC,V2,VIC COUNTRY
3844,MOUNT TASSIE,VIC,V2,VIC COUNTRY
3844,TRARALGON,VIC,V2,VIC COUNTRY
3844,TRARALGON EAST,VIC,V2,VIC COUNTRY
